premise,date,treatment,kwh,gp_1,gp_2,gp_3,gp_4,tempf
1,09/08/2022,0,.3931864,.3401101,.3737041,.3962199,.4076867,73.53659
1,09/09/2022,0,.340148,.3164108,.3449104,.3678188,.3719469,67.23273
1,09/10/2022,0,.354663,.3113924,.3335533,.3297417,.3472965,67.80409
1,09/11/2022,0,.3634068,.3301615,.3411229,.3562557,.3520686,69.55909
1,09/12/2022,0,.3413071,.3015117,.3182116,.3283255,.3453207,64.26363
1,09/13/2022,0,.3302739,.2935113,.3019575,.3157779,.3165668,64.00159
1,09/14/2022,0,.3133978,.2949132,.2980986,.314034,.3175985,65.34476
1,09/15/2022,0,.3130165,.279996,.2928181,.307841,.3093778,62.86782
1,09/16/2022,0,.3130845,.281039,.2953126,.2980658,.3071974,63.03266
1,09/17/2022,0,.3357329,.2993972,.3016403,.3042455,.3144944,61.77366
1,09/18/2022,0,.336675,.3312086,.3245088,.3230262,.3147019,64.2535
1,09/19/2022,0,.3522247,.2996756,.2988011,.3011247,.3182354,64.69925
1,09/20/2022,0,.3142879,.2880586,.294491,.3086976,.3081861,64.651
1,09/21/2022,0,.318264,.2998828,.2960614,.3038434,.3089832,64.50161
1,09/22/2022,0,.3188536,.2904902,.2944106,.3136362,.3140306,64.92268
1,09/23/2022,0,.3263539,.3002547,.3024661,.3172272,.3248088,67.48273
1,09/24/2022,0,.317626,.3246766,.3081698,.3361135,.335769,65.79455
1,09/25/2022,0,.3271274,.3346887,.3087111,.3459013,.3279561,61.92682
1,09/26/2022,0,.3174182,.3003914,.2976685,.3176203,.3008054,60.46974
1,09/27/2022,0,.2837277,.2977083,.2860262,.3084996,.3055421,61.02669
1,09/28/2022,0,.3148458,.3007069,.2908306,.3150027,.2970318,62.76102
1,09/29/2022,1,.3325143,.2962551,.2945558,.3146013,.3124647,64.25844
1,09/30/2022,1,.3284412,.2833776,.2967948,.3106043,.3226587,63.23296
1,10/01/2022,1,.3706521,.3006737,.3046825,.3051,.3157119,61.30477
1,10/02/2022,1,.3689126,.3162231,.2973171,.324492,.3176851,64.34727
1,10/03/2022,1,.3328297,.2953418,.2924508,.3127017,.3068264,62.46045
1,10/04/2022,1,.3319144,.2967447,.2935756,.300168,.3122987,60.32614
1,10/05/2022,1,.3362188,.2993702,.2894982,.3026785,.3062905,60.34
1,10/06/2022,1,.3319652,.2862127,.2941315,.3013075,.3031752,59.065
1,10/07/2022,1,.3205976,.295177,.2936199,.3015375,.3187033,59.06705
1,10/08/2022,1,.3251434,.3035409,.2905518,.3018448,.3218507,58.08386
1,10/09/2022,1,.3527573,.3187628,.3032289,.3119618,.3142365,58.01682
1,10/10/2022,1,.3477778,.311085,.3028211,.3053669,.3195576,58.48
1,10/11/2022,1,.3370989,.3062919,.3006809,.3038956,.3092676,58.06454
1,10/12/2022,1,.3418574,.3021538,.2949768,.3064866,.3075786,59.30704
1,10/13/2022,1,.3337574,.2950416,.2868298,.2958599,.3117594,58.08932
1,10/14/2022,1,.3319665,.2942583,.2937147,.2983929,.3061323,57.49477
1,10/15/2022,1,.3512643,.3135331,.2984067,.3070137,.3085912,60.655
1,10/16/2022,1,.34644,.3332236,.3053151,.3173534,.3088239,62.61773
1,10/17/2022,1,.3653345,.301827,.3019986,.3027353,.2993771,55.37818
1,10/18/2022,1,.3636383,.2957473,.2902848,.3129456,.3024319,64.67046
1,10/19/2022,1,.3427458,.3050737,.3003918,.3129242,.3142567,67.33841
1,10/20/2022,1,.3490976,.2945457,.303343,.3138665,.3074189,60.29636
1,10/21/2022,1,.351042,.2903121,.3011151,.3068762,.3031774,58.4075
1,10/22/2022,1,.3634742,.3105047,.3064452,.3080426,.3073034,60.53341
1,10/23/2022,1,.371796,.3359169,.3058028,.3151973,.304881,58.06227
1,10/24/2022,1,.3625341,.305739,.3153378,.3141076,.306332,58.77159
1,10/25/2022,1,.3566626,.3022071,.2989527,.3134654,.3032891,56.67568
1,10/26/2022,1,.3590255,.3105159,.2980592,.3162283,.2998589,55.49113
1,10/27/2022,1,.3453374,.3244536,.3045074,.3052568,.3240539,49.61818
1,10/28/2022,1,.3599755,.3150337,.3021353,.3121741,.3337842,54.48068
1,10/29/2022,1,.3749622,.3322399,.3119715,.3130534,.3203221,56.21159
1,10/30/2022,1,.3710236,.3320544,.31348,.3208715,.3262482,56.89137
1,10/31/2022,1,.3766484,.3188101,.3201576,.3226531,.3088965,55.56114
1,11/01/2022,1,.3719591,.3328278,.3505796,.3387955,.3272948,56.3925
1,11/02/2022,1,.3711611,.346209,.3369005,.3466981,.3411148,56.96545
1,11/03/2022,1,.3809155,.3461604,.3464055,.3389175,.3533465,51.1875
1,11/04/2022,1,.3864644,.3446035,.3298036,.3366978,.3563345,53.3875
1,11/05/2022,1,.3643701,.3567802,.3267498,.3431222,.348341,57.45568
1,11/06/2022,1,.3883126,.3752457,.354192,.351315,.3479004,56.17568
1,11/07/2022,1,.4084889,.3490969,.344512,.3462973,.3554936,53.56727
1,11/08/2022,1,.4161343,.3717937,.3773254,.3729239,.3659221,50.19591
1,11/09/2022,1,.4215025,.3460809,.3613393,.3683535,.3545094,51.41
1,11/10/2022,1,.3688389,.3582975,.3577065,.3552705,.3527407,50.96659
1,11/11/2022,1,.4148968,.3739914,.3655264,.3733854,.3738229,49.71682
1,11/12/2022,1,.4038641,.3721023,.3530523,.3637231,.3554389,51.69909
1,11/13/2022,1,.420253,.3882597,.359945,.3619074,.3523933,51.85432
1,11/14/2022,1,.4640438,.3785946,.374306,.3828185,.3541003,49.61909
1,11/15/2022,1,.41467,.3567008,.3595657,.3599168,.3514168,52.91364
1,11/16/2022,1,.4017057,.3638747,.3534009,.3579607,.3699022,52.95932
1,11/17/2022,1,.4159756,.3639234,.3553515,.3646898,.3752911,50.87136
1,11/18/2022,1,.4295951,.3567294,.3556268,.3589061,.3696767,51.05
1,11/19/2022,1,.4500708,.3790451,.3556212,.3690887,.3675639,52.82636
1,11/20/2022,1,.4391953,.3884198,.3646819,.3673646,.356768,51.48091
1,11/21/2022,1,.4370333,.3609954,.3596607,.3792034,.381762,50.26796
1,11/22/2022,1,.3799462,.3663982,.3591188,.3636382,.356622,50.99591
1,11/23/2022,1,.3891783,.3723101,.3641105,.3688188,.3604718,53.21045
1,11/24/2022,1,.425435,.3956549,.3708268,.3688666,.3447611,54.76841
1,11/25/2022,1,.3880678,.3583771,.3407541,.3393007,.3350134,53.59546
1,11/26/2022,1,.3895389,.3647261,.3487448,.3556432,.3465986,51.96204
1,11/27/2022,1,.418049,.4019883,.3759657,.3800401,.358672,50.44886
1,11/28/2022,1,.4021519,.3744155,.3705228,.3860104,.3559115,50.97114
1,11/29/2022,1,.4141434,.3974931,.3865296,.3949775,.3829345,47.99977
1,11/30/2022,1,.4474342,.3957214,.4030917,.393705,.3970853,48.52227
1,12/01/2022,1,.4775789,.4113192,.4166362,.4264286,.4177545,49.34546
1,12/02/2022,1,.4855476,.4020274,.4183663,.4219732,.4030299,45.47295
1,12/03/2022,1,.4905027,.4509578,.4312676,.4412226,.4359232,49.2
1,12/04/2022,1,.502221,.4204481,.3975472,.4099807,.3972547,48.59818
1,12/05/2022,1,.4387394,.3866478,.384606,.3981496,.389589,52.58046
1,12/06/2022,1,.4448371,.3756922,.3810631,.3929952,.4012151,49.82
1,12/07/2022,1,.4402652,.3931291,.4076015,.4070084,.4026754,47.07068
1,12/08/2022,1,.4872135,.4079119,.4204073,.4197718,.426184,48.26477
1,12/09/2022,1,.4793489,.4012799,.4076892,.4074278,.4082422,49.71773
1,12/10/2022,1,.4876341,.4368595,.4082695,.4113325,.4196611,54.12886
1,12/11/2022,1,.5041631,.435696,.4473677,.4357106,.4313209,48.56295
1,12/12/2022,1,.5255747,.4092387,.3983779,.4300948,.4100511,47.02
1,12/13/2022,1,.5026,.4290639,.4214979,.4330885,.4278741,44.40068
1,12/14/2022,1,.5032869,.4312109,.4200182,.4235118,.4318984,44.80773
1,12/15/2022,1,.4745761,.4244848,.4179112,.4155404,.4218137,46.76568
1,12/16/2022,1,.4808693,.4177526,.4205759,.4185005,.436517,46.65614
1,12/17/2022,1,.4816001,.4420886,.4161896,.4200984,.4236158,45.89409
1,12/18/2022,1,.4773428,.4711829,.4481684,.4425151,.4439588,45.11705
1,12/19/2022,1,.5079458,.4602581,.4591401,.4475999,.463664,43.85
1,12/20/2022,1,.4609003,.4207869,.4170826,.4287726,.4046408,47.84523
1,12/21/2022,1,.4278893,.4173742,.3971556,.424635,.4055777,49.14705
1,12/22/2022,1,.4676677,.4171986,.3832026,.4236925,.4240747,50.32039
1,12/23/2022,1,.4501732,.4016165,.3632088,.4072566,.3875631,51.60453
1,12/24/2022,1,.4560089,.4062806,.3864896,.4071362,.41052,52.23172
1,12/25/2022,1,.4598298,.4067403,.3800435,.38859,.3699968,52.68617
1,12/26/2022,1,.4645953,.4217863,.3754968,.401215,.3921115,51.57922
1,12/27/2022,1,.4785466,.4146895,.368246,.3996294,.3868677,55.25938
1,12/28/2022,1,.4473603,.428623,.3663547,.399705,.3880998,50.43476
1,12/29/2022,1,.4891579,.4317789,.3898138,.4181288,.3939184,51.77164
1,12/30/2022,1,.4694992,.4150167,.3730707,.3990433,.378325,57.93078
1,12/31/2022,1,.4616578,.4426747,.3893698,.4295778,.3914999,55.39836
1,01/01/2023,1,.4186,.4294823,.3937522,.4021709,.3743739,52.96039
1,01/02/2023,1,.5337641,.4761783,.444408,.4502569,.4396669,48.44188
1,01/03/2023,1,.4372266,.4184383,.405807,.4248269,.4085338,50.50695
1,01/04/2023,1,.4938733,.4316319,.4108846,.4476081,.404159,55.11242
1,01/05/2023,1,.4646526,.3915682,.398218,.4137792,.3792259,54.76203
1,01/06/2023,1,.457327,.3820365,.3696146,.3898342,.3692541,53.64617
1,01/07/2023,1,.4657499,.4179125,.4090814,.4041338,.3947687,54.84781
1,01/08/2023,1,.4418362,.4075587,.3833307,.3857332,.3828624,57.41563
1,01/09/2023,1,.3987578,.385667,.3679481,.3816917,.3657604,56.68297
1,01/10/2023,1,.4412405,.3931249,.3907108,.3953217,.3834176,54.92281
1,01/11/2023,1,.4438707,.4081313,.4148127,.4201829,.3843927,54.82836
1,01/12/2023,1,.3943887,.3570764,.3498386,.3660124,.3516901,58.17383
1,01/13/2023,1,.4359672,.3700963,.3588875,.372892,.3744295,56.59719
1,01/14/2023,1,.4894764,.4085353,.3790037,.3900283,.3705896,55.51273
1,01/15/2023,1,.5221467,.4323992,.4125332,.4181011,.4187472,50.97477
1,01/16/2023,1,.5283862,.4330754,.4260277,.417514,.3960237,50.44578
1,01/17/2023,1,.4764846,.4091966,.4107263,.4155014,.3939705,47.70758
1,01/18/2023,1,.4667602,.3950008,.4187347,.4142158,.3897814,48.71094
1,01/19/2023,1,.4551471,.3966324,.4103774,.4070141,.3938739,48.74305
1,01/20/2023,1,.4355788,.4168629,.4144014,.4140497,.4069081,48.2893
1,01/21/2023,1,.4367962,.426062,.4251629,.4344779,.4135759,46.56875
1,01/22/2023,1,.4405552,.4275853,.4251861,.4216155,.4152049,51.27102
1,01/23/2023,1,.4504357,.3775294,.3992757,.3945428,.3821295,51.90805
1,01/24/2023,1,.4063245,.3780777,.3852129,.3883939,.3673705,51.515
1,01/25/2023,1,.4011863,.365236,.3747961,.3760757,.3723793,52.57789
1,01/26/2023,1,.3854201,.3463103,.3462965,.3453076,.3500295,56.23063
1,01/27/2023,1,.410144,.3638763,.3620459,.3755559,.3562909,49.46188
1,01/28/2023,1,.4554198,.3859347,.3757866,.390871,.3707508,48.97906
1,01/29/2023,1,.4632559,.4505086,.4314926,.4398602,.4072554,48.73414
1,01/30/2023,1,.4643345,.4322109,.4194241,.4240151,.3990673,46.8814
1,01/31/2023,1,.4496987,.4266756,.4233835,.4137307,.4027968,46.78601
1,02/01/2023,1,.4224323,.4017389,.4185186,.408929,.3943203,46.47149
1,02/02/2023,1,.4235155,.3972161,.4174488,.4059627,.3976323,49.26219
1,02/03/2023,1,.4237039,.3924678,.3990569,.3834812,.381612,51.89234
1,02/04/2023,1,.4145471,.4034113,.3869381,.3914085,.3715242,53.36492
1,02/05/2023,1,.4558771,.4154269,.4043896,.3973241,.3865871,52.02172
1,02/06/2023,1,.4210728,.370827,.3966662,.392786,.3718264,49.39039
1,02/07/2023,1,.3864777,.369401,.385681,.385094,.3593445,49.34
1,02/08/2023,1,.4062557,.3591214,.3650383,.3692382,.353815,51.24992
1,02/09/2023,1,.394923,.3552894,.363355,.3734177,.3689305,51.76976
1,02/10/2023,1,.4031401,.3725245,.383166,.38783,.3678076,50.38672
1,02/11/2023,1,.4330673,.3995585,.4122914,.4040735,.3847665,48.74914
1,02/12/2023,1,.4241105,.3925517,.3859163,.3907737,.3765818,49.95453
1,02/13/2023,1,.4351919,.3755637,.3806918,.3815835,.3740241,50.07851
1,02/14/2023,1,.449051,.4039188,.4075911,.3982489,.3844839,48.32328
1,02/15/2023,1,.4450266,.4121759,.40651,.400107,.3898134,48.19578
1,02/16/2023,1,.4094008,.4045352,.4216691,.4145139,.391066,46.27883
1,02/17/2023,1,.4184751,.3877359,.3937644,.388545,.3730091,49.55281
1,02/18/2023,1,.4026742,.3952538,.3809793,.3806735,.3723669,49.06062
1,02/19/2023,1,.3958922,.3789828,.3734877,.3595869,.3554611,50.68438
1,02/20/2023,1,.4188818,.3653476,.3702339,.3610851,.3564174,48.12687
1,02/21/2023,1,.393011,.3715959,.3796217,.3824259,.3622556,49.55844
1,02/22/2023,1,.4474748,.4095221,.4152007,.4183464,.3996452,45.53188
1,02/23/2023,1,.478675,.421609,.4358368,.4266948,.4170929,44.3382
1,02/24/2023,1,.4584445,.4188626,.4434087,.4483975,.4380617,44.17812
1,02/25/2023,1,.4657276,.4199603,.4193729,.4376355,.4002675,45.37297
1,02/26/2023,1,.4370587,.4340127,.4474801,.4592591,.4239242,47.58547
1,02/27/2023,1,.4437108,.4504419,.4526905,.4661912,.4383144,45.62258
1,02/28/2023,1,.4427887,.4324634,.4417551,.4464344,.4264868,46.99766
1,03/01/2023,1,.4123631,.4089857,.4101484,.4218545,.3876264,47.01031
1,03/02/2023,1,.3661123,.3877749,.4001437,.4043119,.3864021,48.43391
1,03/03/2023,1,.3815878,.3754761,.3638554,.3952043,.3640955,48.54898
1,03/04/2023,1,.4328348,.4208369,.3959869,.4211444,.3918539,48.70086
1,03/05/2023,1,.3902253,.4290944,.4137008,.4177497,.3796198,48.61438
1,03/06/2023,1,.4057451,.4090856,.4056296,.4229116,.3759031,47.58102
1,03/07/2023,1,.3997854,.3868508,.4070354,.4189499,.363744,47.32438
1,03/08/2023,1,.3937185,.3829235,.391109,.4069731,.3630547,48.17141
1,03/09/2023,1,.4490452,.4105756,.4302255,.4485129,.4087504,49.70117
1,03/10/2023,1,.3889164,.3707066,.3801152,.392925,.3785377,53.36117
1,03/11/2023,1,.4038871,.3926349,.3878308,.399044,.371349,54.60102
1,03/12/2023,1,.4148389,.3824697,.3872826,.3884868,.354582,56.2594
1,03/13/2023,1,.3754595,.3370419,.3354029,.3478022,.323182,58.36883
1,03/14/2023,1,.3865875,.3584944,.3489666,.3790581,.343627,55.97773
1,03/15/2023,1,.3831559,.3512286,.3568736,.3739297,.3322343,50.72047
1,03/16/2023,1,.3915413,.3399332,.3447116,.3751543,.336058,46.91188
1,03/17/2023,1,.3789585,.3326069,.330303,.3502091,.3325288,52.7007
1,03/18/2023,1,.4022318,.3476494,.336898,.3565074,.3433454,55.51531
1,03/19/2023,1,.4730569,.3924018,.365893,.3821778,.3656217,53.87117
1,03/20/2023,1,.4060354,.3445555,.3549885,.3738717,.3495914,51.73719
1,03/21/2023,1,.4746119,.3848945,.402592,.4248325,.387688,49.79539
1,03/22/2023,1,.3973051,.3708885,.3873492,.4030576,.3625751,51.81359
1,03/23/2023,1,.3922264,.3476126,.365399,.3766173,.3530592,52.16
1,03/24/2023,1,.3795257,.3586732,.3805991,.3878638,.3717266,50.10125
1,03/25/2023,1,.4142156,.3647869,.3700553,.3653384,.3514107,49.37586
1,03/26/2023,1,.3977801,.3899098,.390072,.3841538,.3434923,48.86351
1,03/27/2023,1,.3931667,.3602261,.3733919,.3751447,.3500362,49.41898
1,03/28/2023,1,.4343811,.3861102,.4170251,.4333182,.3871185,50.32086
1,03/29/2023,1,.4286055,.3933767,.4225111,.4151988,.390893,49.33625
1,03/30/2023,1,.4002345,.346995,.3752964,.3793513,.3579112,50.0832
1,03/31/2023,1,.3552159,.3454871,.3595465,.3664652,.3331141,50.93656
1,04/01/2023,1,.3617989,.354588,.3467246,.3669727,.3489394,52.43702
1,04/02/2023,1,.3829097,.3645479,.3510513,.362913,.3371437,52.34774
1,04/03/2023,1,.4177605,.3624778,.3685124,.3822985,.3498438,49.50185
1,04/04/2023,1,.3886833,.3557705,.3588225,.3842183,.3534824,48.50339
1,04/05/2023,1,.3990851,.350911,.3489504,.369246,.3430786,50.05444
1,04/06/2023,1,.3645117,.3442592,.3352588,.3524743,.3466048,52.55944
1,04/07/2023,1,.3589097,.3453794,.3303615,.3633928,.3448059,54.72718
1,04/08/2023,1,.373623,.3448857,.3281474,.3343924,.3448382,55.30734
1,04/09/2023,1,.3591906,.3377223,.3340503,.3300121,.3293161,58.14331
1,04/10/2023,1,.3420853,.3104044,.3032388,.3150671,.3102759,57.37274
1,04/11/2023,1,.3697192,.3033068,.2986939,.3094433,.3099877,56.2204
1,04/12/2023,1,.3756946,.3317689,.3175455,.3407407,.314382,52.55411
1,04/13/2023,1,.391981,.3285165,.305701,.3420859,.3187465,52.34193
1,04/14/2023,1,.372006,.3255008,.3121618,.3463837,.3142063,51.84669
1,04/15/2023,1,.3783192,.3378426,.3176713,.3405336,.3225009,52.3758
1,04/16/2023,1,.3660921,.3606672,.3348331,.3497922,.3254314,53.32419
1,04/17/2023,1,.3954657,.340851,.3368712,.3484541,.3343149,53.21315
1,04/18/2023,1,.3595751,.331746,.3337992,.3388251,.3238038,52.34411
1,04/19/2023,1,.3536847,.3217207,.3254515,.3310317,.3172582,53.32008
1,04/20/2023,1,.3449513,.3153504,.3172565,.3226431,.3081722,56.05613
1,04/21/2023,1,.3415211,.3034965,.3044672,.3172652,.3029832,59.60605
1,04/22/2023,1,.3213388,.3129612,.294617,.3065042,.3091642,57.91782
1,04/23/2023,1,.3677523,.3393096,.3169933,.3368301,.3189195,55.11548
1,04/24/2023,1,.3536133,.3193301,.3187695,.3236808,.3049335,54.80436
1,04/25/2023,1,.3262156,.3002142,.3098602,.3225308,.2972501,56.79065
1,04/26/2023,1,.3267663,.3062784,.3028672,.3048498,.3017579,58.60274
1,04/27/2023,1,.3163641,.2994231,.3013637,.3032522,.2890987,59.96823
1,04/28/2023,1,.3183028,.2957428,.295182,.3002262,.303817,56.84048
1,04/29/2023,1,.3121738,.3254053,.3058355,.3031541,.3202217,54.80508
1,04/30/2023,1,.3694565,.3337786,.3241292,.3238353,.3165442,55.46242
1,05/01/2023,1,.3403836,.3370858,.3307075,.3421862,.3191376,53.98855
1,05/02/2023,1,.3664249,.3368301,.3341983,.3472366,.3335569,52.89984
1,05/03/2023,1,.3483065,.351744,.3446112,.3573133,.3195234,53.45073
1,05/04/2023,1,.3430625,.3154155,.3397612,.3316692,.323808,54.31081
1,05/05/2023,1,.3744151,.3190681,.3136854,.3264556,.3138609,55.49799
1,05/06/2023,1,.3434704,.3410427,.3217031,.3245995,.3105468,56.00677
1,05/07/2023,1,.3337376,.3443211,.3299636,.3326131,.3143965,56.29226
1,05/08/2023,1,.3442082,.325778,.3332757,.3321438,.3125863,56.49089
1,05/09/2023,1,.3480009,.3117191,.3064857,.3156951,.308467,56.93411
1,05/10/2023,1,.3445677,.3108271,.3119763,.3172582,.299733,56.2746
1,05/11/2023,1,.32533,.3074335,.3001601,.3061806,.3003049,56.84484
1,05/12/2023,1,.3488175,.2977055,.2974623,.3073144,.3084292,57.14895
1,05/13/2023,1,.3115794,.3021781,.2956643,.30048,.2927764,61.5725
1,05/14/2023,1,.332753,.3089795,.299886,.3120878,.3003606,60.29314
1,05/15/2023,1,.3384805,.3032838,.2997618,.3045555,.2988884,59.85572
1,05/16/2023,1,.3172809,.3015727,.3027086,.3039212,.3022608,59.27073
1,05/17/2023,1,.339347,.3068261,.2942315,.3050397,.3046694,57.37323
1,05/18/2023,1,.3083394,.2946028,.2969431,.2974319,.3122384,57.7475
1,05/19/2023,1,.3142009,.2903997,.2972632,.3058455,.3076849,57.66379
1,05/20/2023,1,.3192067,.3245136,.3062586,.3100716,.311278,56.77927
1,05/21/2023,1,.3336754,.3289337,.3210207,.3169906,.3167387,58.34121
1,05/22/2023,1,.3201876,.30576,.3135452,.3061352,.3023983,58.68064
1,05/23/2023,1,.3450595,.3023068,.3081065,.3021535,.3035043,57.62992
1,05/24/2023,1,.348673,.3135147,.3091651,.3177027,.3094498,57.09742
1,05/25/2023,1,.3311297,.3092793,.3107678,.3106762,.3026805,57.50508
1,05/26/2023,1,.2969751,.3144054,.2979141,.3029058,.3030087,58.01556
1,05/27/2023,1,.3053194,.314686,.2992017,.3124038,.3018465,57.8605
1,05/28/2023,1,.3286211,.3214798,.317216,.3146704,.2954932,56.22
1,05/29/2023,1,.3426082,.3258483,.3246452,.3182519,.3095697,59.18725
1,05/30/2023,1,.3216267,.3015296,.3021371,.3055919,.3068499,59.2555
1,05/31/2023,1,.3094194,.3031191,.2926439,.3106752,.2985425,57.21475
1,06/01/2023,1,.2943942,.2987265,.2884881,.3036995,.2983562,57.903
1,06/02/2023,1,.2887989,.3026513,.2851337,.3045892,.2951809,58.2725
1,06/03/2023,1,.2917256,.3140687,.2919089,.3130766,.2996331,59.57875
1,06/04/2023,1,.3205082,.3197671,.3017174,.32001,.30095,58.6395
1,06/05/2023,1,.3021022,.305476,.3001197,.3201056,.2990099,59.823
1,06/06/2023,1,.3084265,.3061903,.3109103,.3093662,.3132187,60.9285
1,06/07/2023,1,.3001049,.3025698,.2987412,.3096063,.3022299,61.9805
1,06/08/2023,1,.2711668,.2892787,.294424,.2995141,.3039879,61.98625
1,06/09/2023,1,.3131619,.2995594,.2957618,.3136989,.3113654,59.819
1,06/10/2023,1,.2993319,.3236443,.3071346,.3100784,.3040302,57.88725
1,06/11/2023,1,.2888653,.3271146,.3151965,.3188106,.3087334,59.96125
1,06/12/2023,1,.3293726,.3013666,.2921729,.3191402,.3179221,61.1895
1,06/13/2023,1,.3133768,.2928769,.294035,.3034937,.3136767,61.03875
1,06/14/2023,1,.3101799,.2930652,.2910795,.3081258,.3036186,60.86775
1,06/15/2023,1,.2628411,.2880782,.2940963,.3028838,.3082789,61.6715
1,06/16/2023,1,.2921237,.2946333,.294779,.2979644,.3077091,62.41625
1,06/17/2023,1,.2897417,.3075157,.2879531,.305674,.3068964,61.4155
1,06/18/2023,1,.2890021,.2956048,.2976685,.304285,.3060071,61.355
1,06/19/2023,1,.3344567,.308559,.3011859,.3171623,.2974833,59.6405
1,06/20/2023,1,.285041,.2961477,.2908608,.304438,.3134309,59.58425
1,06/21/2023,1,.3018574,.2955031,.2914165,.297819,.3003458,58.0615
1,06/22/2023,1,.2976583,.2945854,.2864243,.3013601,.3066576,59.636
1,06/23/2023,1,.3242892,.2873519,.2879202,.2967307,.3030613,60.493
1,06/24/2023,1,.3129386,.3054538,.2828261,.3041706,.301455,59.833
1,06/25/2023,1,.3351083,.3194903,.304893,.3190301,.3172674,58.8225
1,06/26/2023,1,.3403703,.3224689,.3048543,.3215169,.3058827,57.97925
1,06/27/2023,1,.3045801,.3020854,.2967519,.31821,.3048877,57.30775
1,06/28/2023,1,.3026332,.3115367,.3031953,.3151668,.3046992,57.4135
1,06/29/2023,1,.276586,.2985575,.2987275,.3028588,.2922911,59.6945
1,06/30/2023,1,.2632031,.298334,.2942596,.3106421,.3048896,61.12675
1,07/01/2023,1,.2689557,.3256831,.3024312,.332903,.2994959,66.0095
1,07/02/2023,1,.2602808,.3363497,.3173178,.3429528,.3273047,67.24075
1,07/03/2023,1,.2913403,.3021424,.2985053,.3274559,.3074939,62.76
1,07/04/2023,1,.2916376,.3157425,.303953,.3062514,.3020498,61.11225
1,07/05/2023,1,.3208912,.2997144,.3086471,.3063502,.3008725,61.6035
1,07/06/2023,1,.3037251,.288677,.3060339,.300576,.3028222,60.60425
1,07/07/2023,1,.3207319,.2950664,.3001697,.3001945,.3015999,58.648
1,07/08/2023,1,.2934558,.3041921,.2873745,.3067217,.3014573,59.3515
1,07/09/2023,1,.3405699,.3171666,.3111711,.3205722,.3065498,58.515
1,07/10/2023,1,.3164831,.3001714,.3117766,.3042577,.3070574,59.0495
1,07/11/2023,1,.2869865,.2998308,.3062752,.3098983,.2980139,60.9965
1,07/12/2023,1,.2747,.2937145,.2994969,.3049588,.2988227,59.97475
1,07/13/2023,1,.2506094,.2864619,.2911117,.3017572,.2998348,61.91825
1,07/14/2023,1,.2490294,.2917029,.2940917,.3190388,.3053069,61.76525
1,07/15/2023,1,.2592925,.308732,.299525,.3246119,.3135643,62.98125
1,07/16/2023,1,.2812485,.3218271,.3237728,.3421715,.3227482,64.04975
1,07/17/2023,1,.2722719,.3024037,.308675,.351349,.3357703,65.5395
1,07/18/2023,1,.2697164,.302654,.300415,.325083,.3210611,62.18825
1,07/19/2023,1,.2382751,.3065541,.2965879,.31081,.3031936,60.89475
1,07/20/2023,1,.2381031,.3044949,.2902748,.3139179,.3101414,62.3625
